Unnamed: 0,datetime,open,high,low,close,volume,date,EMA_slow,EMA_fast,RSI,BB_upper,BB_middle,BB_lower,ATR,MACD,MACD_signal,MACD_hist,slowk,slowd,Norm_ATR,Log_Returns,Volatility,ADX,ROC,signals,portfolio_value,shares
233,2019-11-05 18:00:00,9343.99,9421.24,9294.0,9313.2,21726.46,2019-11-05,8861.98189416157,9050.725228941037,54.97741307153645,9383.15368971601,9270.019333333328,9156.884976950647,156.71728174137746,66.43674376662784,69.97769194053176,-3.5409481739039137,51.07477288609368,55.96457452036905,0.016827436513913312,-0.0033006072138626573,0.006416164546870813,24.744493501821268,0.7923168748018128,0,11117.050525894212,1.1936875108334635
234,2019-11-06 00:00:00,9313.1,9354.52,9272.0,9337.45,15381.416,2019-11-06,8871.397104178173,9061.969337610017,56.98358136247914,9391.630385094148,9276.516666666661,9161.402948239174,146.1176700640379,65.32446688516211,69.04704692945782,-3.722580044295711,54.202655485674406,53.880969019333776,0.01564856251589437,0.0026004470262999476,0.006185997466955464,24.263750545076032,0.5321909298214189,0,11145.997448031925,1.1936875108334635
235,2019-11-06 06:00:00,9337.5,9450.0,9317.0,9380.01,25135.733,2019-11-06,8881.468646669695,9074.44152044884,60.422578246723255,9404.112612040142,9282.649333333327,9161.186054626512,144.24371719774678,67.10368623005161,68.65837478957658,-1.5546885595249762,56.719776380153824,53.99906825064059,0.015377778616200492,0.004547633423389806,0.0060228742014331515,24.36034276161801,0.992807769331816,0,11196.800788492996,1.1936875108334635
236,2019-11-06 12:00:00,9380.01,9398.0,9259.48,9301.52,19954.169,2019-11-06,8889.786495250493,9083.346558862611,51.91744630900992,9405.222873882072,9283.563999999993,9161.905126117914,143.42604331235444,61.47163658596219,67.22102714885371,-5.74939056289152,55.90356394129986,55.60866526904265,0.015419634996468796,-0.008403001451222962,0.006382937629309155,23.940910647497834,0.39417161359958097,0,11103.108255767678,1.1936875108334635
237,2019-11-06 18:00:00,9301.57,9369.0,9277.09,9343.6,13296.593,2019-11-06,8898.772901285138,9093.552576162117,55.63724315381487,9412.206013250172,9288.803999999995,9165.401986749817,136.06660855344666,59.715339724229125,65.7198896639288,-6.004549939699672,56.33333333333337,56.31889121826231,0.014562546401113773,0.004513789285972216,0.0062350744004707375,23.551437970100526,2.0009148162016377,0,11153.338626223549,1.1936875108334635
238,2019-11-07 00:00:00,9344.29,9381.93,9265.0,9310.7,16499.631,2019-11-07,8906.929873536918,9102.068161410662,52.13354555324972,9411.06722363908,9298.829999999994,9186.592776360909,133.33280733152574,55.03430554794977,63.58277284073299,-8.548467292783222,51.48986722571635,54.57558816678315,0.0143203848616673,-0.0035273405179684107,0.006289700914798956,23.274658005671366,1.63410108066806,0,11114.06630711713,1.1936875108334635
239,2019-11-07 06:00:00,9310.66,9311.6,9163.89,9206.51,25459.835,2019-11-07,8912.86215326886,9106.163919786713,42.67682160934908,9406.77045258592,9301.863999999996,9196.957547414071,135.38669199845077,42.42820406456485,59.35185908549936,-16.92365502093451,41.84938057011851,49.89086037638936,0.014705539015158923,-0.011253433918773467,0.0067945707761273115,22.082989846177536,0.09382596859277559,0,10989.69600536339,1.1936875108334635
240,2019-11-07 12:00:00,9206.49,9243.0,9130.0,9203.81,18239.399,2019-11-07,8918.623496768487,9109.993177834293,42.45507942366933,9406.30403211323,9302.259333333328,9198.214634553426,132.18859314152922,31.852731915876575,53.85203365157481,-21.999301735698232,28.79746382857906,40.71223720813793,0.014362377443855233,-0.00029331375221704935,0.006676253402496173,20.687361482060773,0.6243781910415747,0,10986.47304908414,1.1936875108334635
241,2019-11-07 18:00:00,9203.81,9269.0,9091.2,9219.64,17190.704,2019-11-07,8924.584219604754,9114.29305321334,44.339081035487894,9397.488941500207,9307.121999999996,9216.755058499784,138.70450840702495,24.466903515442027,47.97500762434825,-23.508104108906224,21.5182917776479,30.721712058781776,0.01504446034845449,0.0017184624916232651,0.00669352536778593,19.355518093696965,-0.4291864034092985,0,11005.369122380633,1.1936875108334635
242,2019-11-08 00:00:00,9221.63,9259.3,9180.0,9209.15,14641.671,2019-11-08,8930.219185553175,9118.012933479484,43.295399288432,9399.892195791224,9303.773333333327,9207.65447087543,130.21815006316413,17.564651594697352,41.892936418418074,-24.328284823720722,23.7589827154341,24.69157944055364,0.014140083510765287,-0.0011384362329758834,0.006678331656946995,18.118806375930575,-1.08281883058573,0,10992.847340391989,1.1936875108334635
243,2019-11-08 06:00:00,9209.43,9214.0,8938.81,9033.3,38262.676,2019-11-08,8932.260389799647,9114.690857656758,30.098949413551395,9424.760536957805,9285.329333333328,9145.89812970885,150.92841433985504,-2.0711828343155503,33.10011256787135,-35.1712954021869,23.97772985209298,23.085001448391612,0.016708004199999453,-0.019279805846246858,0.007546546368178871,18.676304340490038,-3.8546276605935237,0,10782.937391611924,1.1936875108334635
244,2019-11-08 12:00:00,9033.39,9040.92,8669.85,8774.13,74334.077,2019-11-08,8929.12909495213,9101.335529905513,20.077587645689373,9474.037622635164,9243.907333333329,9013.777044031494,182.37721229130426,-38.10631028913485,18.858827996470108,-56.965138285604965,19.10169361713697,22.279468728221303,0.020785788709684526,-0.029110130036272847,0.009857168977293941,20.392296291386717,-6.5479379395478325,-1,10473.569399429216,0.0
245,2019-11-08 18:00:00,8775.69,8899.85,8765.63,8775.03,24612.736,2019-11-08,8926.077627725355,9088.5392346151,20.180129624187984,9484.077162829584,9202.981999999995,8921.886837170405,175.49761053540382,-65.8329051863384,1.9204813599084076,-67.7533865462468,15.026244626457737,19.36855603189585,0.019999659321438653,0.00010256901194012218,0.009766541646780034,21.98571738864792,-5.570615182471384,1,10473.569399429216,1.1935650817637335
246,2019-11-09 00:00:00,8775.6,8841.66,8730.0,8824.61,15182.768,2019-11-09,8924.068367770398,9078.189068551763,25.992215413347488,9483.371240544626,9171.776666666661,8860.182092788697,166.37795188748896,-82.85068859370585,-15.033752630814444,-67.8169359628914,15.561964579461153,16.563300941018575,0.018853858911327407,0.005634221058772164,0.009892633675857035,23.602944918789582,-5.558439167850127,-1,10532.746356183061,0.0
247,2019-11-09 06:00:00,8824.28,8878.0,8810.0,8820.75,14641.943,2019-11-09,8922.022459497717,9068.093418804634,25.829519889564377,9466.116904388753,9136.893999999995,8807.671095611237,152.3239587607048,-95.54746261835135,-31.136494628321824,-64.41096799002952,17.553889209340056,16.047366138419605,0.017268821671706465,-0.00043750879115775235,0.009336388909097448,24.73670731519069,-5.287656229867288,1,10532.746356183061,1.194087391228984
248,2019-11-09 12:00:00,8820.68,8873.28,8727.0,8777.58,25708.492,2019-11-09,8919.16221277499,9056.700735714256,23.965418386520998,9447.916795681876,9101.185999999994,8754.455204318112,151.46053608060421,-107.8499783058287,-46.4791913638232,-61.3707869420055,17.66284261573623,16.92623213484577,0.0172553865735891,-0.004906157185727434,0.009162223087572498,26.137723094707077,-5.995962495113771,-1,10481.197603503706,0.0
249,2019-11-09 18:00:00,8777.82,8831.92,8759.87,8811.15,11313.189,2019-11-09,8917.023357076476,9047.07129509801,28.428357771684897,9414.950817942681,9066.099333333328,8717.247848723975,140.11617378337493,-113.58169312301652,-59.89969171566187,-53.682001407354655,17.51888645341863,17.578539426164927,0.015902143736444725,0.003817221682619464,0.008865094687412083,27.438666318543728,-6.064599078252586,1,10481.197603503706,1.1895379835213005
250,2019-11-10 00:00:00,8811.3,8865.86,8760.0,8856.79,13943.6,2019-11-10,8915.830617332387,9039.60928352554,34.25753915556643,9364.00973695588,9031.217999999995,8698.42626304411,135.2224346714643,-113.13717689006626,-70.54718875054274,-42.58998813952351,19.822297817500097,18.33467562888494,0.015267657319577892,0.005166431572507758,0.009047667340279845,28.267295742114424,-4.781261557250849,-1,10535.48811707162,0.0
251,2019-11-10 06:00:00,8856.79,8889.02,8816.1,8832.35,14792.259,2019-11-10,8914.177535801053,9031.481468485323,32.674162951031434,9321.688242932487,8999.939999999995,8678.191757067503,126.32208686125513,-113.44922625866639,-79.12759625216748,-34.32163000649891,22.826160051841086,20.055781440919894,0.014302205739271556,-0.00276327911378366,0.008879326161381387,28.77526383934179,-5.4716597457082905,1,10535.48811707162,1.1928295546566452
252,2019-11-10 12:00:00,8832.34,9187.0,8787.01,9039.9,42075.002,2019-11-10,8916.667089547567,9031.811606976094,53.11966188438914,9271.453141789103,8979.693333333327,8687.933524877551,165.41750302393297,-95.84414555020521,-82.47090611177502,-13.37323943843019,35.57859302170207,26.075683630347708,0.018298598770332967,0.023226995023263936,0.010466807188875576,26.777500642573948,-2.908481639404137,0,10783.059891140607,1.1928295546566452
253,2019-11-10 18:00:00,9039.77,9100.0,9026.0,9041.31,20288.336,2019-11-10,8919.13526599217,9032.184092977031,53.226879504270656,9223.52161648354,8961.733999999995,8699.94638351645,152.35785973479966,-80.84627154158079,-82.14597919773618,1.299707656155391,47.49364702837224,35.29946670063842,0.016851303598128996,0.00015596301385346035,0.010466729422336469,24.922434817003808,-1.794382453285781,0,10784.741780812672,1.1928295546566452
254,2019-11-11 00:00:00,9041.31,9072.91,8830.26,8904.24,22917.011,2019-11-11,8918.840310229949,9027.166677566167,42.6827912958295,9184.744392878154,8941.582666666662,8698.42094045517,165.25673691554252,-79.10883439474674,-81.5385502371383,2.429715842391559,52.92696402360153,45.333068024558564,0.0185593309384678,-0.01527650762196811,0.01085589607300918,24.30282980107916,-3.2548477206721937,-1,10621.240633755886,0.0
255,2019-11-11 06:00:00,8904.2,8904.85,8611.11,8727.17,51858.064,2019-11-11,8915.044858542227,9015.402101975336,33.233247001917974,9140.971566229815,8909.806666666664,8678.641767103512,183.6114887847507,-90.97131145184721,-83.42510248008008,-7.546208971767129,39.67449822940163,46.69836976045841,0.02103906407056935,-0.020086420021028395,0.011412308599405816,24.741029846725755,-5.341531773474884,1,10621.240633755884,1.2170314814259244
256,2019-11-11 12:00:00,8725.51,8750.0,8689.79,8733.05,19966.738,2019-11-11,8911.440999957233,9004.329470525323,33.7742192279532,9080.730177098034,8877.36733333333,8674.004489568626,165.98270467264334,-98.75950502704654,-86.49198298947337,-12.267522037573173,25.750525428851663,39.45066256061822,0.019006269822415232,0.0006735310577168043,0.011392002778184756,25.14792988911188,-5.169858238816838,-1,10628.396778866669,0.0
257,2019-11-11 18:00:00,8733.05,8803.83,8700.0,8728.93,18631.949,2019-11-11,8907.826920750158,8993.529491289035,33.56250673638594,9006.111552405619,8845.352666666664,8684.59378092771,157.10374686226572,-104.06456261414496,-90.00649891440769,-14.058063699737275,19.529974619414308,28.318332759222482,0.017998053239316355,-0.0004718823497049509,0.011269290213891602,25.096789639931096,-3.3694220273875475,1,10628.396778866667,1.2176059126223566
258,2019-11-12 00:00:00,8729.89,8789.68,8706.17,8749.71,15591.781,2019-11-12,8904.695892616492,8983.967942611034,35.81719084729424,8971.748712075694,8826.446666666663,8681.144621257632,146.59035445337062,-105.3773620044467,-93.0806715324155,-12.296690472031202,21.583925390749844,22.288141813005222,0.016753738632865618,0.0023777604882759163,0.011342961544302387,25.04930226569179,-0.2783181922310307,-1,10653.69862973096,0.0
259,2019-11-12 06:00:00,8749.71,8779.0,8710.0,8746.84,13418.769,2019-11-12,8901.570033356758,8974.66880760668,35.63162334620725,8971.750632385598,8824.62733333333,8677.504034281063,135.5060181028891,-105.43397278597149,-95.5513317831267,-9.882641002844792,22.69820046652413,21.270700158896044,0.015491996892922369,-0.0003280646785497658,0.011192071277773673,25.005206846755293,-0.32125246295454657,1,10653.69862973096,1.218005431645138
260,2019-11-12 12:00:00,8746.85,8889.06,8552.12,8734.63,59237.113,2019-11-12,8898.264290121971,8965.255521033869,34.77983982517075,8971.850267309474,8821.933999999997,8672.017732690521,164.2823012310476,-105.25081630099885,-97.49122868670113,-7.759587614297715,25.460999350196204,23.24770840249001,0.018808158013682047,-0.0013969079242765058,0.011183019848610401,25.74325923839702,-1.0196484603852363,-1,10638.826783410572,0.0
261,2019-11-12 18:00:00,8734.65,8818.0,8724.18,8817.0,19272.883,2019-11-12,8896.65509625817,8959.44157903254,44.69053222195219,8971.349598835168,8821.426666666664,8671.503734498161,154.21625819804078,-97.337051917606,-97.4603933328821,0.12334141527610143,31.345724021681832,26.50164127946734,0.01749078577725312,0.009386091744572871,0.0114672605614152,26.428593602064335,-0.042513391718390636,1,10638.826783410572,1.206626605808163
262,2019-11-13 00:00:00,8817.94,8838.0,8712.0,8726.22,10817.947,2019-11-13,8893.280143857017,8950.295634756754,37.67917459890546,8969.225620933525,8815.124666666665,8661.023712399805,150.18536416974922,-97.26926441588694,-97.42216754948308,0.1529031335961406,32.63031334005357,29.812345570643817,0.017210815699094138,-0.010349389711204835,0.011605135197471214,26.86426135803101,-0.5851271079272524,-1,10529.289220135306,0.0
263,2019-11-13 06:00:00,8726.41,8814.42,8715.0,8771.16,17579.335,2019-11-13,8890.861923186581,8943.270707903548,42.629939263673926,8969.050757736652,8814.696666666663,8660.342575596675,142.93316928835648,-92.52271563914474,-96.44227716741541,3.919561528270677,34.548261088709516,32.84143281681492,0.016295811419282796,0.005136780342822287,0.011038906811452037,27.268809988571494,-0.45385676103573136,1,10529.289220135306,1.2004443220891314
264,2019-11-13 12:00:00,8771.2,8796.0,8732.0,8768.1,16268.1,2019-11-13,8888.43099401457,8936.401268377918,42.37525782850399,8967.166465108601,8811.826666666664,8656.486868224727,131.6570022471627,-87.99362225976984,-94.7525461858863,6.758923926116466,31.9808467741934,33.05314040098545,0.015015454003394428,-0.00034893148639639676,0.008918790052054688,27.644462288359087,-1.0013786033088778,-1,10525.615860509713,0.0
265,2019-11-13 18:00:00,8767.73,8790.0,8751.25,8774.76,13920.429,2019-11-13,8886.180083242005,8930.062395108196,43.19593487075308,8961.167557960627,8806.357999999998,8651.54844203937,118.38457335471087,-82.91112890259865,-92.38426272922877,9.473133826630118,34.52935987903216,33.68615591397831,0.01349148846859753,0.0007592833004383294,0.008920529483206707,27.993282281018995,-0.6520348491624528,1,10525.615860509713,1.1995331907094569
266,2019-11-14 00:00:00,8774.78,8798.06,8649.4,8702.46,22247.587,2019-11-14,8882.542061791668,8921.136810986307,36.86336706422112,8956.806072735695,8797.698666666663,8638.591260597632,122.70963430403786,-83.75178363526902,-90.65776691043682,6.905983275167799,32.17579565670416,32.895334103309864,0.014100568609799743,-0.008273674238006437,0.008999812997462534,28.917257994277794,-3.7327846546975185,-1,10438.88961082142,0.0
267,2019-11-14 06:00:00,8703.02,8726.03,8581.39,8634.99,29400.948,2019-11-14,8877.640040766091,8909.915367418216,31.99922418382335,8907.991006977836,8770.704666666663,8633.41832635549,125.84254368917549,-88.83820220205962,-90.29385396876138,1.455651766701763,26.140241220349207,30.948465585361802,0.014573559863899726,-0.0077831907921628776,0.009137504665055262,30.121978768588207,-4.494039027530294,1,10438.88961082142,1.2089058135355593
268,2019-11-14 12:00:00,8635.0,8697.71,8605.85,8658.0,24023.221,2019-11-14,8873.290733028149,8900.036333401815,35.23738986492762,8836.25246683588,8745.150666666663,8654.048866497445,120.98789459072167,-89.97533125350856,-90.23014942571082,0.2548181722022633,24.456657662309244,27.590898179787498,0.013974115799344152,0.0026611954994086745,0.009126712662232693,31.2406480590193,-2.765424112557613,-1,10466.706533590872,0.0
269,2019-11-14 18:00:00,8657.38,8677.0,8626.36,8642.25,11428.239,2019-11-14,8868.71566900779,8889.927065425272,34.005817739085074,8801.203508306771,8727.684666666662,8654.165825026554,110.93819536347563,-91.09729468409205,-90.40357847738707,-0.6937162067049769,24.22640908190473,24.94110265485435,0.012836726010411135,-0.001820783439692262,0.00906718160780514,32.27941240013389,-0.9730531203127724,1,10466.706533590872,1.2111089743516876
270,2019-11-15 00:00:00,8642.47,8655.46,8515.0,8563.02,30715.748,2019-11-15,8862.662289423477,8877.107180506635,28.44831959737542,8812.672016569173,8716.74133333333,8620.810650097486,115.15559602583612,-97.25852193387618,-91.7745671686849,-5.483954765191285,23.201458678511617,23.96150847424182,0.013448012036155015,-0.009210033908732864,0.009124965139971105,33.80117826924822,-1.946971562054478,-1,10370.750369552989,0.0
271,2019-11-15 06:00:00,8563.02,8780.0,8558.0,8630.0,45414.92,2019-11-15,8858.055115375488,8867.416702839708,37.97051818110157,8810.793164004574,8709.87133333333,8608.949502662088,130.41908230785953,-95.63420115312147,-92.54649396557221,-3.087707187549256,23.443604435689924,23.623824065368712,0.015112292272057883,0.007791573423972872,0.009361569004697416,33.593991269287194,-1.1333576967623826,1,10370.750369552989,1.2017091969354563
272,2019-11-15 12:00:00,8630.01,8685.0,8380.0,8480.0,51918.542,2019-11-15,8850.568875467063,8852.223890963642,28.524659039540722,8825.325967906556,8693.275999999996,8561.226032093437,155.35921340673673,-105.23754867642674,-95.08470490774312,-10.152843768683624,21.075097822687212,22.573386978962873,0.018320661958341596,-0.01753405529152488,0.008129047463022131,34.315811976038965,-3.082502162928824,-1,10190.49399001267,0.0
273,2019-11-15 18:00:00,8479.81,8532.56,8451.78,8473.27,17553.287,2019-11-15,8843.097610606328,8837.362954063106,28.175242149487246,8827.999139190008,8674.846666666665,8521.694194143322,144.70504006291702,-112.0991166941003,-98.48758726501455,-13.61152942908575,22.903262011389796,22.47398808992227,0.01707782710369397,-0.0007939471681300724,0.008111182170866956,34.98607406087989,-3.1276438119366534,2,10190.49399001267,1.2026636693994963
274,2019-11-16 00:00:00,8473.3,8489.1,8435.0,8470.45,11132.42,2019-11-16,8835.718450000262,8822.974210766513,28.015465682908896,8824.29266884092,8656.420666666665,8488.54866449241,131.7614629110718,-116.42246352624716,-102.07456251726107,-14.347901008986085,19.238321126286362,21.07222698678775,0.015555426560698873,-0.0003328666935050467,0.007617754199023748,35.688281363975854,-3.024512772721899,0,10187.102478464965,1.2026636693994963
275,2019-11-16 06:00:00,8470.23,8540.54,8455.0,8481.0,17868.619,2019-11-16,8828.694322277484,8809.563457403121,29.67324447434901,8816.249330284343,8639.511999999997,8462.77466971565,125.15839678091879,-117.64135391010859,-105.18792079583058,-12.453433114278013,20.04110510275787,20.7275627468113,0.014757504631637636,0.0012447314373864615,0.0064254581860958,35.704189830361635,-3.810820006805038,0,10199.790580177129,1.2026636693994963
276,2019-11-16 12:00:00,8480.43,8526.0,8460.0,8479.7,14073.182,2019-11-16,8821.783543618525,8796.627635544175,29.57997627669694,8787.917269351348,8617.025333333331,8446.133397315314,116.70719724078754,-117.35938650247772,-107.62221393716001,-9.737172565317707,21.58381682025873,20.287747683100946,0.013763128087171424,-0.0001532955600353093,0.006413856864186036,35.718961977719864,-2.825049104881594,0,10198.22711740691,1.2026636693994963
277,2019-11-16 18:00:00,8479.65,8492.65,8455.0,8491.06,5582.819,2019-11-16,8815.234562556772,8784.644591013031,31.665434324486665,8772.35273688197,8601.347999999996,8430.343263118022,105.41331192067499,-114.89483213464882,-109.07673757665778,-5.818094557991046,23.856035638434594,21.82698585381702,0.012414623371013159,0.0013387734782323343,0.0064414359912512,35.76419674337128,-3.193420254561541,0,10211.889376691286,1.2026636693994963
278,2019-11-17 00:00:00,8491.18,8518.79,8468.0,8491.68,5802.002,2019-11-17,8808.827541516044,8773.155783522325,31.787934677069003,8743.775531118325,8582.715999999997,8421.656468881669,97.60998164629298,-111.6051119645872,-109.58241245424367,-2.0226995103435286,25.409857997078678,23.616570151923955,0.011494778612276131,7.301530851626874e-05,0.006391063166361805,35.442756043203545,-3.152564409621239,0,10212.635028166314,1.2026636693994963
279,2019-11-17 06:00:00,8491.33,8588.0,8355.78,8518.91,29850.87,2019-11-17,8803.086600099885,8763.185360639096,37.27512643157997,8710.238036753544,8566.10333333333,8421.968629913117,116.83998426825103,-105.58364901693494,-108.78265976678192,3.199010749846977,30.054436014263434,26.440109883258856,0.013715367842629049,0.003201537778360421,0.006473235575044576,35.866690590107986,-2.9157492626578962,0,10245.383559884063,1.2026636693994963
280,2019-11-17 12:00:00,8519.01,8573.59,8512.18,8542.69,15173.126,2019-11-17,8797.930231781076,8754.538483751288,41.8167255447471,8668.053611409547,8550.631999999998,8433.210388590449,108.92141508707229,-97.7657660919449,-106.57928103181452,8.81351493986962,35.885809767764755,30.45003459303558,0.012750247882935268,0.0027875481078433913,0.006537926049235065,36.26034409794783,-1.8359176600639238,0,10273.982901942383,1.2026636693994963
281,2019-11-17 18:00:00,8542.25,8631.0,8481.73,8504.04,21326.268,2019-11-17,8792.110623230956,8744.715013800258,36.9811856445477,8638.705484658267,8537.403999999999,8436.10251534173,114.68549864606202,-93.60969524083339,-103.9853638736183,10.375668632784908,38.63080259228382,34.85701612477063,0.013486001788098598,-0.004534601795033719,0.006087037116602115,35.81506569870104,-1.5165043619042806,0,10227.499951120093,1.2026636693994963
282,2019-11-18 00:00:00,8504.13,8504.71,8417.0,8480.95,16724.25,2019-11-18,8785.949026731332,8734.371287768876,34.344918798680915,8622.39384777834,8527.134666666663,8431.875485554987,110.83185598233875,-91.1286745427733,-101.4140260074493,10.285351464675998,36.17148334983423,36.89603190329423,0.013068330314686296,-0.0027188728664493626,0.005753426896346741,35.84558470904481,-2.0449295449295413,0,10199.730446993659,1.2026636693994963
283,2019-11-18 06:00:00,8481.18,8495.0,8423.49,8444.99,16761.752,2019-11-18,8779.197362835663,8723.023001974017,30.573483185387857,8596.980895266905,8512.933999999997,8428.88710473309,105.21444798486182,-91.01495548255298,-99.33421190247003,8.319256419917053,28.49464900287583,34.43231164833126,0.012458800778314932,-0.0042491057045575716,0.005569849081684831,35.87392379007831,-2.2825074488703745,0,10156.482661442053,1.2026636693994963
284,2019-11-18 12:00:00,8444.65,8465.33,8303.0,8345.53,35555.744,2019-11-18,8770.609890304264,8708.219354837782,22.859254236657904,8581.914560089395,8493.152666666665,8404.390773243935,113.37381255845298,-97.82278293699528,-99.03192610937508,1.2091431723797967,19.817080756688426,28.161071036466126,0.01358497453828013,-0.011847299944902726,0.005980201647468418,36.6330551875219,-2.539874950659926,0,10036.86573288358,1.2026636693994963
285,2019-11-18 18:00:00,8345.02,8349.4,8050.0,8183.26,54435.396,2019-11-18,8758.97919940715,8687.632713471594,15.68497012073987,8609.642597731312,8467.83533333333,8326.02806893535,139.94898219295965,-114.98637672110635,-102.22281623172134,-12.763560489385014,16.977050766801774,21.76292684212197,0.01710186187325829,-0.01963546195273175,0.007044718256089585,38.35745495896997,-5.176593279258402,0,9841.709499250122,1.2026636693994963
286,2019-11-19 00:00:00,8183.3,8212.87,8112.96,8143.54,16270.873,2019-11-19,8746.792284567404,8666.295744315845,14.451423321050633,8607.373790453625,8435.404666666664,8263.435542879703,134.22912759396553,-130.29179775741977,-107.83661253686103,-22.455185220558747,15.333932404088666,17.376021309192915,0.016482896577405592,-0.00486562931646907,0.006963654957624662,39.958683318171744,-3.967688679245285,0,9793.939698301574,1.2026636693994963
287,2019-11-19 06:00:00,8143.6,8170.0,8000.0,8071.93,37712.684,2019-11-19,8733.42867497201,8642.987283754439,12.48458770399878,8625.97725253139,8408.199999999995,8190.422747468601,139.33925222339903,-146.51089631570176,-115.57146929262917,-30.939427023072582,16.16167358006412,16.157552250318147,0.017262197792027312,-0.008832363851057666,0.00700289556504911,41.78562191518363,-4.736542090597851,0,9707.816952935877,1.2026636693994963
288,2019-11-19 12:00:00,8071.58,8154.85,8015.0,8090.69,39367.646,2019-11-19,8720.701176457713,8621.328566744462,15.819508687837432,8628.560547658932,8382.694666666663,8136.828785674395,139.41221619148493,-156.0520032053446,-123.66757607517226,-32.38442713017233,13.957206230400388,15.15093740485102,0.01723118994690007,0.0023214068541724865,0.006987885691098811,43.48206489812325,-4.483350943574438,0,9730.37892337381,1.2026636693994963
289,2019-11-19 18:00:00,8090.68,8158.59,8076.47,8131.7,17502.827,2019-11-19,8709.037786824887,8602.127446479974,22.951031262998463,8620.105784112824,8360.111333333329,8100.116882553834,131.22761387841564,-158.47740600258112,-130.62954206065405,-27.847863941927073,15.547807712625408,15.222229174363266,0.01613778347435538,0.005055985876494353,0.007233937946220143,45.002479444408685,-4.11861808748969,0,9779.700160455885,1.2026636693994963
290,2019-11-20 00:00:00,8131.12,8155.0,8077.86,8112.56,15057.655,2019-11-20,8697.226345501622,8582.928723088602,21.985179502504753,8606.177144540146,8335.548666666662,8064.920188793179,123.50081189578488,-160.0984776414134,-136.52332917680593,-23.57514846460748,17.694136291600586,15.733050078208754,0.015223408134520406,-0.0023565257952501183,0.007087350879534055,46.41429295167374,-4.329634303100349,0,9756.681177823579,1.2026636693994963
291,2019-11-20 06:00:00,8112.57,8138.0,8037.5,8088.44,20461.585,2019-11-20,8685.171170343174,8563.537008457677,20.761786871310207,8588.30403278285,8309.464666666663,8030.625300550478,120.21498162495847,-161.46816650213623,-141.51229664187198,-19.955869860264244,17.57527733755938,16.939073780595084,0.014862567024662168,-0.0029775961756455566,0.006643330707933526,47.8633622609215,-4.741693027725635,0,9727.672930117662,1.2026636693994963
292,2019-11-20 12:00:00,8088.33,8150.0,8066.0,8143.46,22009.969,2019-11-20,8674.444216474993,8547.063400282866,30.55603549069083,8561.482607061333,8286.29133333333,8011.100059605329,115.04141282139298,-156.3121316607976,-144.4722636456571,-11.839868015140496,18.19651347068142,17.82197569994709,0.014126846920276269,0.006779269305444962,0.006091723609434717,49.00331742994632,-4.100719763344829,0,9793.843485208023,1.2026636693994963
293,2019-11-20 18:00:00,8143.46,8230.0,8067.0,8094.05,29823.171,2019-11-20,8662.95126169331,8529.298168899224,27.20116531402202,8530.642362531717,8259.782666666662,7988.922970801609,121.89263956119397,-154.4327068516468,-146.46435228685505,-7.968354564791753,17.218700475435767,17.663497094558817,0.015059536271853271,-0.006085927276531146,0.006150099308863525,48.7711761768173,-4.987257759502095,0,9734.419873302993,1.2026636693994963
294,2019-11-21 00:00:00,8094.57,8131.51,8080.0,8121.25,9361.23,2019-11-21,8652.224504036016,8513.296279922784,31.782441020515172,8487.418195753778,8233.271999999995,7979.125804246212,111.83797676673773,-149.03050556981543,-146.97758294344712,-2.0529226263683142,18.95192815636553,18.12238070082753,0.013771029923563211,0.003354859362640524,0.006266032563730087,48.555616441768926,-4.933340669039854,0,9767.132325110659,1.2026636693994963
295,2019-11-21 06:00:00,8121.79,8124.0,7855.0,7871.42,53600.855,2019-11-21,8636.76302870857,8488.124661102283,19.353141602158868,8444.18423537388,8188.520666666663,7932.857097959447,134.28969437148947,-163.0291170376704,-150.18788976229177,-12.841227275378628,12.215908380855629,16.1288456708856,0.01706041532169411,-0.031245605038860706,0.008977089652679697,49.38065514922984,-7.439052497401244,0,9466.670860584583,1.2026636693994963
296,2019-11-21 12:00:00,7872.46,7915.0,7432.0,7571.01,92576.17,2019-11-21,8615.659008338103,8452.159380274743,12.71141910248943,8440.83966217593,8126.318666666662,7811.797671157394,184.10545231841954,-196.1031389337095,-159.3709395965753,-36.732199337134176,11.606650825043971,14.258162454088334,0.02431715878309757,-0.03891199822396478,0.01187895564014454,51.14075561266371,-10.729222551718854,0,9105.378667660281,1.2026636693994963
297,2019-11-21 18:00:00,7569.95,7657.57,7558.62,7621.9,24750.934,2019-11-21,8595.980612133388,8419.60018889142,18.007778659363108,8401.982607405873,8069.048666666661,7736.11472592745,171.94038770150243,-215.72143940572005,-170.64103955840426,-45.08039984731579,11.327300069610564,11.716619758503343,0.02255873046110582,0.006699202499790735,0.012103701375576415,52.77513461442373,-9.746488746582294,0,9166.582221796021,1.2026636693994963
298,2019-11-22 00:00:00,7621.89,7684.65,7514.01,7557.9,28378.732,2019-11-22,8575.424560407973,8385.808024621168,16.60030251153735,8357.712270661552,8009.909333333328,7662.106396005104,171.75461802985913,-233.738951862073,-183.260622019138,-50.47832984293501,15.059395135874738,12.664448676843046,0.022725177368033336,-0.00843230862329809,0.012050608617377303,54.3686997098592,-9.43774691361724,0,9089.611746954453,1.2026636693994963
